0.365	 0.365	 0.365	 0.364	 0.364	 0.275	 -0.364	 -0.348	 -0.370	 -0.365	 -0.350	 -0.367	 0.000	 0.000	 -0.335	 -0.375	 -0.371	 -0.404	 0.365	 -0.384	 -0.381	 -0.384	 -0.370	 -0.350	 -0.365	 -0.367	 -0.364	 -0.348	 -0.370	 -0.350	 -0.365	 -0.367	 -0.364	 -0.348	 0.000	 0.021	 -0.030	 0.017	 -0.034	 -0.077	 -0.077	 -0.077	 -0.278	 -0.277	 -0.070	 -0.070	 -0.083	 -0.077	 -0.365	 -0.320	 -0.370	 0.365	 0.365	 0.365	 0.365	 -0.077	 
-0.165	 -0.165	 -0.165	 -0.165	 -0.165	 0.000	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 0.000	 0.000	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 0.165	 0.165	 0.165	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 0.000	 0.165	 0.166	 0.165	 0.165	 0.000	 0.000	 0.000	 -0.165	 -0.165	 -0.166	 -0.166	 -0.166	 0.000	 0.165	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 -0.165	 0.000	 
0.000	 0.000	 -0.053	 0.012	 -0.014	 0.030	 0.027	 0.027	 -0.025	 -0.045	 -0.044	 -0.018	 0.000	 0.000	 -0.020	 0.000	 -0.034	 -0.029	 -0.051	 0.000	 0.000	 0.000	 -0.025	 -0.044	 -0.045	 -0.018	 0.027	 0.027	 -0.024	 -0.046	 -0.049	 -0.019	 0.027	 0.027	 0.000	 -0.030	 -0.027	 -0.000	 0.000	 0.000	 -0.028	 -0.026	 0.035	 0.039	 0.004	 0.030	 0.030	 0.000	 0.053	 -0.100	 -0.025	 -0.048	 -0.052	 -0.034	 -0.032	 0.000	 
0.235	 0.219	 0.219	 0.252	 0.252	 0.157	 -0.240	 -0.257	 -0.276	 0.017	 0.000	 -0.276	 0.157	 0.157	 -0.081	 -0.180	 -0.280	 -0.287	 0.235	 -0.188	 -0.229	 -0.188	 -0.276	 0.000	 0.017	 -0.276	 -0.240	 -0.257	 -0.276	 0.000	 0.017	 -0.276	 -0.240	 -0.257	 0.000	 -0.101	 -0.065	 -0.039	 -0.030	 0.041	 -0.117	 0.013	 0.041	 0.041	 0.135	 0.125	 0.066	 0.071	 -0.219	 -0.100	 -0.173	 0.219	 0.219	 0.219	 0.219	 0.041	 
0.000	 -0.164	 -0.164	 0.000	 0.000	 0.000	 0.160	 0.160	 0.158	 0.182	 0.182	 0.151	 0.000	 0.000	 0.000	 -0.151	 -0.052	 0.148	 0.000	 0.147	 0.137	 0.147	 0.158	 0.182	 0.182	 0.151	 0.160	 0.160	 0.158	 0.182	 0.182	 0.151	 0.160	 0.160	 0.000	 -0.081	 -0.073	 -0.083	 -0.083	 0.050	 -0.059	 0.025	 0.050	 0.050	 0.130	 -0.109	 -0.011	 -0.100	 0.164	 0.164	 0.089	 -0.164	 -0.164	 -0.164	 -0.164	 0.050	 
-0.083	 -0.009	 -0.009	 -0.077	 -0.077	 0.000	 0.084	 0.075	 0.098	 0.091	 0.079	 0.091	 0.018	 0.018	 0.102	 0.105	 0.091	 0.094	 -0.083	 0.004	 0.037	 0.004	 0.098	 0.079	 0.091	 0.091	 0.084	 0.075	 0.098	 0.079	 0.091	 0.091	 0.084	 0.075	 0.114	 -0.046	 -0.034	 -0.047	 -0.041	 0.019	 -0.045	 -0.026	 0.052	 0.039	 0.060	 0.057	 0.046	 0.066	 0.009	 0.054	 0.098	 -0.009	 -0.009	 -0.009	 -0.009	 0.019	 
0.245	 0.199	 0.199	 0.245	 0.245	 0.330	 -0.117	 -0.116	 -0.012	 -0.044	 -0.042	 -0.012	 0.207	 0.207	 -0.186	 -0.021	 0.113	 0.165	 0.245	 0.031	 -0.163	 0.031	 -0.012	 -0.042	 -0.044	 -0.012	 -0.117	 -0.116	 -0.012	 -0.042	 -0.044	 -0.012	 -0.117	 -0.116	 -0.280	 0.016	 -0.023	 0.079	 -0.063	 -0.064	 0.027	 0.027	 -0.064	 0.197	 -0.100	 0.037	 -0.034	 0.081	 -0.199	 0.226	 -0.330	 0.199	 0.199	 0.199	 0.199	 -0.064	 
0.187	 0.187	 0.187	 0.187	 0.187	 0.000	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 0.000	 0.000	 0.187	 -0.187	 -0.187	 -0.187	 0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 -0.187	 0.000	 -0.086	 -0.151	 -0.146	 -0.062	 -0.084	 -0.141	 -0.141	 -0.084	 -0.084	 -0.084	 0.132	 -0.028	 -0.084	 -0.187	 -0.187	 -0.187	 0.187	 0.187	 0.187	 0.187	 -0.084	 
-0.440	 -0.440	 -0.440	 -0.440	 -0.440	 0.000	 0.440	 0.440	 0.440	 0.440	 0.440	 0.440	 0.000	 0.000	 0.440	 0.440	 0.440	 0.440	 -0.440	 -0.440	 0.440	 -0.440	 0.440	 0.440	 0.440	 0.440	 0.440	 0.440	 0.440	 0.440	 0.440	 0.440	 0.440	 0.440	 0.000	 -0.114	 -0.252	 -0.254	 -0.061	 -0.095	 -0.229	 -0.229	 -0.095	 -0.095	 -0.095	 0.323	 0.002	 -0.095	 0.440	 0.440	 -0.440	 -0.440	 -0.440	 -0.440	 -0.440	 -0.095	 
-0.180	 -0.266	 -0.266	 -0.207	 -0.207	 0.312	 -0.248	 -0.249	 -0.099	 -0.200	 -0.229	 0.010	 -0.129	 -0.129	 0.265	 -0.029	 -0.076	 0.105	 -0.180	 0.115	 0.226	 0.115	 -0.099	 -0.229	 -0.200	 0.010	 -0.248	 -0.249	 -0.099	 -0.229	 -0.200	 0.010	 -0.248	 -0.249	 0.000	 -0.090	 -0.003	 0.024	 0.128	 0.014	 0.014	 0.014	 0.325	 0.072	 0.033	 0.035	 0.021	 0.014	 0.266	 0.009	 -0.099	 -0.266	 -0.266	 -0.266	 -0.266	 0.180	 
0.416	 0.000	 0.355	 -0.317	 -0.167	 0.000	 -0.237	 -0.237	 0.247	 0.267	 0.267	 0.247	 0.000	 0.000	 -0.339	 0.247	 0.247	 0.247	 0.438	 -0.247	 0.000	 -0.247	 0.247	 0.267	 0.267	 0.247	 -0.237	 -0.237	 0.247	 0.267	 0.267	 0.247	 -0.237	 -0.237	 0.000	 0.070	 0.067	 0.153	 0.183	 0.070	 0.070	 0.070	 0.070	 0.070	 0.070	 0.074	 0.071	 0.070	 -0.343	 0.247	 -0.397	 0.360	 0.356	 0.247	 0.248	 0.070	 
0.000	 0.000	 -0.064	 -0.239	 -0.243	 0.000	 -0.330	 -0.022	 0.018	 0.238	 0.260	 0.105	 0.000	 0.000	 0.021	 0.000	 0.024	 0.047	 -0.093	 0.000	 0.000	 -0.043	 0.018	 0.260	 0.238	 0.105	 -0.330	 -0.022	 0.018	 0.260	 0.229	 0.092	 -0.332	 -0.015	 0.000	 0.016	 0.680	 -0.000	 0.000	 0.000	 0.017	 0.018	 -0.680	 0.272	 0.087	 -0.680	 -0.680	 0.000	 0.064	 0.366	 0.018	 -0.119	 -0.091	 -0.112	 -0.130	 0.000	 
0.000	 0.000	 0.097	 -0.100	 -0.100	 0.000	 -0.029	 -0.121	 -0.029	 -0.101	 -0.101	 0.112	 0.000	 0.000	 -0.091	 0.131	 0.059	 0.143	 0.100	 0.162	 -0.188	 0.167	 -0.029	 -0.101	 -0.101	 0.112	 -0.029	 -0.121	 -0.029	 -0.101	 -0.101	 0.112	 -0.029	 -0.121	 0.000	 -0.085	 -0.181	 -0.197	 -0.097	 -0.097	 -0.175	 -0.175	 -0.097	 -0.097	 0.093	 0.067	 -0.051	 -0.097	 -0.097	 -0.055	 0.189	 0.055	 0.100	 0.001	 -0.000	 -0.097	 
0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.089	 0.089	 0.089	 0.087	 0.087	 0.089	 0.000	 0.000	 -0.000	 -0.069	 -0.061	 -0.062	 0.000	 -0.041	 0.000	 -0.050	 0.089	 0.087	 0.087	 0.089	 0.089	 0.089	 0.089	 0.087	 0.087	 0.089	 0.089	 0.089	 0.000	 -0.152	 -0.152	 -0.152	 -0.152	 -0.153	 -0.153	 -0.153	 -0.153	 -0.153	 -0.153	 -0.153	 -0.153	 -0.153	 0.000	 -0.140	 0.089	 -0.000	 0.000	 0.000	 0.000	 -0.153	 
0.000	 0.000	 -0.000	 -0.416	 -0.416	 0.000	 -0.389	 -0.389	 -0.468	 -0.471	 -0.471	 -0.468	 0.000	 0.000	 0.000	 0.000	 0.000	 -0.469	 -0.000	 -0.348	 0.000	 -0.348	 -0.468	 -0.471	 -0.471	 -0.468	 -0.389	 -0.389	 -0.468	 -0.471	 -0.471	 -0.468	 -0.388	 -0.388	 0.000	 0.132	 0.132	 0.132	 0.132	 0.132	 0.132	 0.132	 0.132	 0.132	 0.132	 0.147	 0.137	 0.132	 0.000	 -0.470	 -0.021	 0.000	 0.000	 -0.000	 -0.000	 0.132	 
0.058	 0.000	 0.028	 0.058	 0.058	 0.000	 0.058	 0.058	 -0.059	 0.058	 0.058	 -0.058	 0.000	 0.000	 -0.058	 -0.058	 0.058	 0.058	 0.058	 0.058	 -0.035	 0.058	 -0.059	 0.058	 0.058	 -0.058	 0.058	 0.058	 -0.059	 0.058	 0.058	 -0.058	 0.058	 0.058	 0.000	 0.058	 0.058	 0.058	 0.058	 0.058	 0.058	 0.058	 0.058	 0.058	 0.058	 0.058	 0.058	 0.058	 0.058	 -0.058	 0.058	 0.032	 0.015	 0.000	 0.000	 0.058	 
0.000	 0.000	 0.003	 -0.281	 -0.281	 0.000	 0.283	 0.283	 0.280	 0.280	 0.280	 0.280	 0.000	 0.000	 0.000	 0.281	 0.281	 0.280	 0.000	 0.281	 0.000	 0.281	 0.280	 0.280	 0.280	 0.280	 0.283	 0.283	 0.280	 0.280	 0.280	 0.280	 0.283	 0.283	 0.000	 -0.281	 -0.278	 -0.281	 -0.281	 0.000	 0.000	 0.000	 0.281	 0.281	 0.281	 -0.000	 0.000	 0.000	 -0.003	 0.281	 0.280	 0.000	 -0.000	 0.003	 0.000	 0.000	 
0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 
-0.233	 -0.307	 -0.307	 -0.230	 -0.230	 -0.065	 0.122	 0.140	 0.365	 0.221	 0.215	 0.298	 0.066	 0.066	 -0.260	 -0.140	 0.290	 0.267	 -0.233	 0.378	 0.194	 0.373	 0.365	 0.215	 0.221	 0.298	 0.122	 0.140	 0.365	 0.215	 0.221	 0.298	 0.122	 0.140	 -0.066	 -0.303	 0.152	 0.106	 -0.231	 -0.240	 0.080	 0.080	 0.196	 0.346	 -0.307	 -0.393	 -0.325	 -0.341	 0.307	 -0.123	 0.426	 -0.307	 -0.307	 -0.307	 -0.307	 -0.240	 
0.161	 -0.292	 -0.279	 0.094	 0.104	 0.000	 0.154	 0.083	 -0.063	 -0.354	 -0.340	 -0.024	 0.000	 0.000	 -0.113	 -0.109	 -0.082	 -0.058	 0.183	 0.068	 0.278	 0.074	 -0.063	 -0.340	 -0.354	 -0.024	 0.154	 0.083	 -0.063	 -0.340	 -0.354	 -0.024	 0.154	 0.083	 0.000	 -0.465	 -0.228	 -0.102	 -0.464	 -0.264	 0.026	 -0.217	 0.237	 -0.250	 -0.563	 -0.560	 -0.404	 -0.611	 0.282	 -0.183	 -0.211	 -0.279	 -0.279	 -0.292	 -0.292	 -0.368	 
0.073	 0.121	 0.121	 0.074	 0.074	 0.028	 0.029	 0.011	 0.028	 0.052	 0.047	 -0.000	 0.000	 0.000	 -0.040	 -0.026	 0.054	 0.035	 0.073	 -0.054	 -0.124	 -0.054	 0.028	 0.047	 0.052	 -0.000	 0.029	 0.011	 0.028	 0.047	 0.052	 -0.000	 0.029	 0.011	 0.000	 -0.054	 -0.016	 0.007	 -0.039	 0.021	 -0.033	 0.001	 0.021	 0.062	 0.047	 0.043	 0.031	 0.039	 -0.121	 0.039	 -0.046	 0.121	 0.121	 0.121	 0.121	 0.021	 
0.048	 0.007	 0.007	 0.016	 0.016	 0.000	 -0.050	 -0.049	 -0.060	 -0.045	 -0.051	 -0.050	 0.000	 0.000	 0.058	 -0.072	 -0.071	 -0.055	 0.048	 -0.041	 -0.007	 -0.041	 -0.060	 -0.051	 -0.045	 -0.050	 -0.050	 -0.049	 -0.060	 -0.051	 -0.045	 -0.050	 -0.050	 -0.049	 0.000	 -0.042	 -0.036	 -0.008	 -0.035	 -0.019	 -0.019	 -0.019	 0.038	 0.028	 0.006	 0.016	 -0.005	 -0.019	 -0.007	 0.081	 -0.060	 0.007	 0.007	 0.007	 0.007	 0.033	 
0.000	 0.185	 0.185	 0.000	 0.000	 0.000	 -0.180	 -0.180	 -0.184	 -0.192	 -0.192	 -0.184	 0.000	 0.000	 0.064	 -0.262	 0.055	 -0.184	 0.000	 -0.187	 -0.184	 -0.187	 -0.184	 -0.192	 -0.192	 -0.184	 -0.180	 -0.180	 -0.184	 -0.192	 -0.192	 -0.184	 -0.180	 -0.180	 0.000	 0.059	 -0.057	 0.030	 0.030	 0.073	 0.066	 -0.168	 0.073	 0.073	 0.083	 0.183	 0.143	 -0.033	 -0.185	 -0.185	 0.050	 0.185	 0.185	 0.185	 0.185	 0.073	 
-0.291	 -0.174	 -0.174	 -0.299	 -0.299	 0.000	 0.160	 0.269	 0.275	 0.327	 0.350	 0.274	 -0.234	 -0.234	 0.000	 0.271	 0.276	 0.276	 -0.291	 0.371	 0.189	 0.371	 0.275	 0.350	 0.327	 0.274	 0.160	 0.269	 0.275	 0.350	 0.327	 0.274	 0.160	 0.269	 0.000	 0.058	 0.058	 -0.039	 0.290	 0.000	 0.058	 0.058	 0.000	 -0.135	 -0.043	 0.263	 0.263	 0.000	 0.173	 0.190	 0.274	 -0.174	 -0.174	 -0.174	 -0.174	 0.000	 
